"result_sim1","result_se","gamma_result"
0.236666666666667,0.132806197034699,0.142857142857143
0.153333333333333,0.104419726282023,0.3
0.100833333333333,0.0814561293586984,0.411764705882353
0.117142857142857,0.103793239121449,0.588235294117647
0.115,0.0935428120104859,0.684210526315789
0.185625,0.112526301639244,0.868421052631579
0.246875,0.133361443533025,0.976190476190476
0.118333333333333,0.0899123875563834,1.13636363636364
0.0927777777777778,0.0820818864871413,1.26086956521739
0.0655,0.059753280625038,1.41666666666667
0.0755,0.061748512434542,1.44
0.0309090909090909,0.0381560103430982,1.92307692307692
0.0454545454545455,0.0516850221468146,2.37037037037037
0.0533333333333333,0.0516560758125331,2.89285714285714
0.0579166666666667,0.0529353707764177,3.28333333333333
0.06125,0.0639094718710557,3.7258064516129
0.0811538461538462,0.0601074387229007,4.234375
0.0838461538461538,0.0670376980182898,4.66666666666667
0.0996428571428571,0.0594794206783326,5.19117647058824
0.111333333333333,0.0709436158720193,5.71428571428571
